Id,SalePrice
1895,200039.17517478496
1896,251183.06375143304
1897,258945.5832502211
1898,190234.12165173716
1899,189322.64519532205
1900,205898.89977323596
1901,199335.70306413222
1902,186124.4425786153
1903,259800.52269837537
1904,197521.73289709902
1905,167052.30290484958
1906,256893.47609191985
1907,160841.6318328381
1908,245294.16059801928
1909,253969.98840084937
1910,245294.16059801928
1911,198235.112866857
1912,154619.78469771566
1913,180160.0427825787
1914,177486.13337450175
1915,162765.33064709962
1916,124646.61954129733
1917,189704.32918700352
1918,198087.07716805398
1919,173094.719990176
1920,181083.57457927018
1921,162765.33064709962
1922,148845.27985522005
1923,192598.95235937167
1924,160716.13829256897
1925,175903.4815812622
1926,161783.15578971303
1927,180974.45131626868
1928,158009.29924447043
1929,178849.20953738815
1930,181601.86975596228
1931,156952.15199204156
1932,230279.10089052402
1933,214764.10456341784
1934,193066.0969264807
1935,194744.30166372852
1936,177243.64682297097
1937,190371.0339518491
1938,137887.13522138426
1939,192827.84507418048
1940,155271.94523708065
1941,192381.447306064
1942,180827.31210359372
1943,162752.16103737112
1944,199774.32371434526
1945,161259.62786228058
1946,193597.72806997853
1947,173646.42235529295
1948,209046.7180294446
1949,174587.0431605167
1950,182228.81840652117
1951,198032.50245702497
1952,198016.00871954946
1953,202258.6484936358
1954,197615.84845807462
1955,226475.24907442144
1956,210132.19093970308
1957,158251.35171610452
1958,218102.97814901403
1959,180399.0866270215
1960,183173.36149369593
1961,180414.3748409614
1962,237635.48141577834
1963,230586.22767102276
1964,233850.61297038072
1965,247981.95755810582
1966,140941.2740654039
1967,146103.9666105117
1968,163503.58951315138
1969,162765.33064709962
1970,204015.48971158307
1971,213424.75026213363
1972,198293.98497707446
1973,207424.91622787097
1974,203355.29856886825
1975,166701.02256951932
1976,157372.4390758787
1977,203005.4386202397
1978,201954.2576728259
1979,181634.01086656834
1980,164522.6809589899
1981,219174.93283700015
1982,158443.31411472659
1983,166058.8513084428
1984,192156.5432769383
1985,162682.6681047095
1986,167893.0083833525
1987,157814.15433978604
1988,192053.9220070027
1989,191871.40846589688
1990,201289.02947205046
1991,169460.64793223236
1992,269215.7293215325
1993,196279.14328803815
1994,195288.09951112783
1995,195358.65263123455
1996,196465.84959187612
1997,215546.24076984174
1998,157372.4390758787
1999,274003.99615026027
2000,214745.4847308643
2001,202582.95783803545
2002,155599.7015674704
2003,214950.80527241525
2004,202793.53992754285
2005,156167.62367799788
2006,148493.89024068174
2007,157814.15433978604
2008,145622.70674526083
2009,188884.94563114934
2010,191973.93221232813
2011,184438.90940221937
2012,140730.33494242112
2013,189575.01391900596
2014,193224.07442002598
2015,189821.50484521716
2016,188639.6708650793
2017,174350.80087625494
2018,167372.7645814528
2019,199136.5572428439
2020,178323.91701981725
2021,178431.1198577343
2022,163550.8222959069
2023,259800.52269837537
2024,223418.66560411634
2025,202582.95783803545
2026,146751.08603032093
2027,188639.6708650793
2028,180737.52875024968
2029,181516.7101648871
2030,157959.2590088638
2031,168447.86805048175
2032,153686.76250938556
2033,168519.05805575213
2034,233912.11347564115
2035,260456.1152687255
2036,233912.11347564115
2037,233912.11347564115
2038,204115.4302856525
2039,153103.06222072244
2040,210012.18433742848
2041,168402.899530919
2042,210181.50660384702
2043,204210.72094344682
2044,222299.54631174915
2045,159021.20829239624
2046,179242.12857733454
2047,180123.15821108647
2048,176629.94728635292
2049,178579.73395752127
2050,236040.00353917526
2051,176489.82898954037
2052,201911.743169369
2053,192877.94858310118
2054,229980.07413424648
2055,153907.33872073944
2056,163731.74525824084
2057,154359.670367452
2058,211112.05044572396
2059,177561.36749241324
2060,200689.37370323672
2061,216326.90482317895
2062,189542.06564082668
2063,185351.5658431921
2064,182713.7814331642
2065,140420.42139314685
2066,157666.52913679834
2067,136456.3941395131
2068,178579.73395752127
2069,158832.90647748893
2070,230904.80633915222
2071,137851.72188529716
2072,253237.67790179027
2073,156305.0225414413
2074,170349.9117507047
2075,147292.93086455463
2076,193909.2418471733
2077,150105.6580893341
2078,180414.3748409614
2079,228511.43491364253
2080,175936.84799285073
2081,234228.11578285845
2082,228665.52816510128
2083,224755.50162775427
2084,176581.51007332417
2085,173995.00016364155
2086,170747.88610743883
2087,223742.61579892825
2088,176038.01620819076
2089,173591.75853468716
2090,225995.91177463095
2091,226134.10906648394
2092,220123.4599750973
2093,249272.95037094803
2094,194418.34718700958
2095,253130.58199633384
2096,176420.41568366595
2097,226038.57988063406
2098,193066.0969264807
2099,176466.6406545393
2100,221879.9771956044
2101,233158.3296804265
2102,175935.9544853791
2103,227388.4752282766
2104,236749.24631715566
2105,223091.38831325856
2106,178723.90071174977
2107,195275.28782168526
2108,182180.81213263518
2109,173591.75853468716
2110,190545.90988129654
2111,220030.46995689665
2112,193066.0969264807
2113,228502.58539239768
2114,176038.01620819076
2115,192984.53715148373
2116,193597.72806997853
2117,228896.387170962
2118,250856.89235118448
2119,176481.46012459646
2120,274067.1669601153
2121,177359.72798382997
2122,181649.27835546943
2123,122941.32548649059
2124,197993.97237666923
2125,182061.92629015367
2126,181717.77803364935
2127,233444.398194265
2128,173870.66844213894
2129,172597.56030085537
2130,182061.92629015367
2131,156280.92918169705
2132,223923.1453326516
2133,138171.32537600645
2134,254585.9870801611
2135,173637.24235214118
2136,294896.95575050823
2137,138356.5794551146
2138,188254.6460022344
2139,203593.90371559543
2140,193593.3786746952
2141,203593.90371559543
2142,152188.3085715306
2143,181601.86975596228
2144,182724.86035208096
2145,181477.47884651448
2146,159140.33916643093
2147,158788.8547945541
2148,229744.8047509557
2149,178277.052881401
2150,198035.05335486084
2151,245294.16059801928
2152,201164.47959299397
2153,205951.13598799505
2154,230831.77242315435
2155,178343.54713581697
2156,209418.72850903112
2157,167893.0083833525
2158,207569.38677808634
2159,191871.40846589688
2160,196956.92316337206
2161,168364.25293507794
2162,251143.79816765903
2163,182090.8749796845
2164,157426.8925954673
2165,198018.55940492608
2166,181554.17546977877
2167,171400.93098979985
2168,195917.66616345997
2169,189575.01391900596
2170,188884.94563114934
2171,188277.00186334093
2172,200039.17517478496
2173,190603.3140710149
2174,209599.86847930396
2175,197557.3212087982
2176,168447.86805048175
2177,210122.74602877206
2178,196279.14328803815
2179,192525.82598206046
2180,143026.28534397378
2181,141379.36101729085
2182,152239.09766489285
2183,148121.3206131502
2184,186124.4425786153
2185,199128.24977733014
2186,204852.88876683384
2187,211329.47740343833
2188,250856.89235118448
2189,140666.49419495705
2190,201091.98372721096
2191,202142.12427631367
2192,231313.0715808035
2193,298647.03877344
2194,266435.7904616
2195,196143.6133810049
2196,172038.4311206092
2197,237344.20004338832
2198,198979.7505810937
2199,264005.39001930656
2200,259958.72332972338
2201,224880.28417435614
2202,196512.06753962452
2203,198297.27686957933
2204,197910.33084615262
2205,234847.7260653458
2206,166687.13836935497
2207,265768.7480836174
2208,196460.167179421
2209,155932.72666293182
2210,251203.9860371543
2211,181627.6866600843
2212,220332.84767116804
2213,295289.01569320133
2214,200521.06993007183
2215,149689.49468694534
2216,236354.81372418796
2217,157406.22491290333
2218,177269.88781794196
2219,227418.6889524647
2220,179803.53325895575
2221,162765.33064709962
2222,163289.28914302876
2223,146452.90732164317
2224,194447.92924556124
2225,210568.20064763303
2226,154493.9193123117
2227,195014.5484891256
2228,145737.39327653323
2229,197982.0927610631
2230,229670.25813691996
2231,222703.0553238284
2232,199031.88645856275
2233,195131.7852198032
2234,157892.52993613406
2235,150252.27787323899
2236,154157.7248484278
2237,157496.37921927252
2238,185079.58528822358
2239,186416.14721191983
2240,156382.14415672416
2241,150868.10046903917
2242,137971.47756946093
2243,198251.4098766136
2244,188410.62277392842
2245,209682.38542978128
2246,181462.3639443814
2247,300293.3235847521
2248,181554.17546977877
2249,175652.28604174106
2250,178431.1198577343
2251,231025.38419902686
2252,157425.37117727587
2253,244282.5900878315
2254,194744.30166372852
2255,193783.45389119038
2256,171043.91737827787
2257,200154.65114571658
2258,153423.36820392395
2259,205047.37125363696
2260,163140.47498231314
2261,153355.05359711463
2262,162752.16103737112
2263,204015.48971158307
2264,172297.78332391602
2265,181539.05417973484
2266,159034.12719176043
2267,170020.68839853033
2268,167713.0534714343
2269,182740.08041381428
2270,207035.61808074175
2271,202275.49562166337
2272,205674.09090072272
2273,144684.303005964
2274,172040.06121760624
2275,204852.88876683384
2276,160716.13829256897
2277,201543.03425431965
2278,180868.17120300894
2279,195418.7588211671
2280,178218.87164175534
2281,151562.9864324132
2282,152167.2245936356
2283,234154.67231340552
2284,184854.15852712758
2285,141307.5529465151
2286,185429.89974614952
2287,162765.33064709962
2288,168876.42166666666
2289,172895.05801585538
2290,246647.89869148683
2291,207394.62913441175
2292,167713.0534714343
2293,182090.8749796845
2294,207394.62913441175
2295,182090.8749796845
2296,226745.90875994516
2297,231192.36342106157
2298,161420.73119444636
2299,215546.24076984174
2300,198210.2167077851
2301,227717.70914991855
2302,155357.7898897551
2303,154420.3143565914
2304,192820.0872264625
2305,169446.53388830143
2306,169446.53388830143
2307,169446.53388830143
2308,166476.5392153842
2309,172598.58772469655
2310,155653.21458102806
2311,167893.0083833525
2312,272520.76593560923
2313,196956.92316337206
2314,187194.19289289144
2315,210123.77101103088
2316,200678.10514287304
2317,143771.3784841387
2318,222491.415161433
2319,222491.415161433
2320,223064.30254835024
2321,157372.4390758787
2322,176551.8328360468
2323,140421.77846908674
2324,249416.19588802103
2325,163810.32120726438
2326,248477.02554796648
2327,201480.5013221222
2328,194562.60263182508
2329,209682.38542978128
2330,208220.58849551243
2331,202599.83197940007
2332,203269.39217380586
2333,198050.15686152424
2334,201289.02947205046
2335,224939.43739966594
2336,212337.74086183216
2337,169512.47566408743
2338,177701.54569305343
2339,153666.65586991477
2340,182090.8749796845
2341,176505.58554930627
2342,154420.3143565914
2343,169460.64793223236
2344,192636.8455798027
2345,192820.0872264625
2346,178415.06428618936
2347,150138.3561379996
2348,215056.47332388218
2349,272779.99543943926
2350,227717.70914991855
2351,175656.0794477798
2352,157814.15433978604
2353,214745.4847308643
2354,186416.14721191983
2355,182251.1049841053
2356,181096.32519073915
2357,154312.20683641508
2358,185543.3308993371
2359,261692.4208807232
2360,181539.05417973484
2361,181539.05417973484
2362,215286.73980897656
2363,157709.4027818551
2364,211749.3189077933
2365,153115.81493567358
2366,145257.34088728327
2367,145257.34088728327
2368,165006.9112909277
2369,144642.6423760244
2370,256486.8447864243
2371,177695.79934000282
2372,139465.00507403383
2373,200979.5303844966
2374,273784.33006876503
2375,158615.9526425395
2376,167893.0083833525
2377,202407.28908356495
2378,157554.69843862363
2379,219955.90108847118
2380,181601.86975596228
2381,153149.87220909222
2382,216500.88166416722
2383,169984.99310501205
2384,197557.3212087982
2385,208036.89738091177
2386,147456.06575164376
2387,152812.02685524264
2388,156824.5255248466
2389,150769.37424450277
2390,210475.67489592204
2391,199801.22364429742
2392,173995.00016364155
2393,215784.1428669496
2394,194721.5438681928
2395,284716.4619644819
2396,173403.4510599992
2397,222049.4716342085
2398,144992.4781866397
2399,182726.11456101996
2400,233241.5679111824
2401,178879.92773758742
2402,193848.72487714916
2403,178579.73395752127
2404,160077.13865998382
2405,224757.5516859415
2406,192394.0198144072
2407,185445.3451240576
2408,197630.92984089974
2409,208106.26651309288
2410,205759.57444272912
2411,142937.47157617932
2412,163817.78329994823
2413,192475.33002297854
2414,176568.33761154322
2415,183544.25579241037
2416,140420.42139314685
2417,180414.3748409614
2418,180791.7643787023
2419,234087.3896653978
2420,197286.77592626467
2421,194280.18659959617
2422,140941.2740654039
2423,290794.4129343006
2424,194482.50466261
2425,195225.48583289157
2426,233398.8260536598
2427,229761.32011479232
2428,211768.82219402902
2429,182604.00553806356
2430,182604.00553806356
2431,153167.31532474604
2432,192410.04526848637
2433,219479.5627294494
2434,189542.06564082668
2435,196791.7854555812
2436,154864.32064452546
2437,175502.8712673092
2438,168520.09721496823
2439,184135.95041610624
2440,230671.1082988509
2441,158727.83647882388
2442,190647.35868941745
2443,195789.38572563132
2444,200541.11168193576
2445,227155.75209250624
2446,235790.17542132543
2447,220016.3245742788
2448,261294.27741791154
2449,230971.0335577718
2450,176164.7115113102
2451,190043.5126104949
2452,198150.83333205423
2453,154076.65895060104
2454,144736.9797328482
2455,204044.82733212816
2456,179089.62417277915
2457,230671.1082988509
2458,250856.89235118448
2459,172657.28196931255
2460,253307.42910147703
2461,238110.46491810223
2462,249291.19989778358
2463,228662.22639833885
2464,180702.98842362888
2465,181583.57853950324
2466,233411.1263651465
2467,252871.62966690923
2468,178723.90071174977
2469,227388.4752282766
2470,202542.35680557613
2471,261897.14622270275
2472,249272.95037094803
2473,247506.73166240967
2474,186993.08227253755
2475,254917.0071574294
2476,180171.46597655478
2477,143878.29195598233
2478,202308.38619206694
2479,181083.57457927018
2480,198324.3100097916
2481,157313.71152912072
2482,178787.34609859198
2483,195651.49109326897
2484,186585.84520348444
2485,181462.3639443814
2486,194511.56289900732
2487,202805.70824674936
2488,256042.72082861682
2489,196803.36260608002
2490,203012.84285734815
2491,158832.90647748893
2492,164110.60381806648
2493,153670.50450599403
2494,153735.44925211815
2495,174640.38891760967
2496,167674.177123538
2497,230181.82067429688
2498,181083.57457927018
2499,158765.80833690055
2500,149073.59498746766
2501,185855.0909050801
2502,263662.5683081233
2503,231025.38419902686
2504,200010.05341831394
2505,206031.28619435785
2506,176551.8328360468
2507,140767.20854125373
2508,188354.57164228454
2509,152622.0247389829
2510,166476.5392153842
2511,150138.3561379996
2512,192636.8455798027
2513,217876.1409934667
2514,192660.05358653984
2515,178323.91701981725
2516,196212.81215422775
2517,181554.17546977877
2518,181539.05417973484
2519,202403.1886709618
2520,211275.5107500655
2521,187841.38745897522
2522,197557.3212087982
2523,178431.1198577343
2524,200628.43478558952
2525,200108.39210506724
2526,178431.1198577343
2527,193189.26670677005
2528,140941.2740654039
2529,178772.45525232228
2530,177148.40442964146
2531,169421.88273774707
2532,205763.74620933906
2533,179944.39579198696
2534,154588.32063255867
2535,202599.83197940007
2536,210764.3065118213
2537,167893.0083833525
2538,232255.61395058114
2539,150243.5395560725
2540,153505.36178447146
2541,206921.54985740822
2542,176642.4182597368
2543,200491.19571597327
2544,183391.51021629618
2545,262314.9091688345
2546,176759.94262204677
2547,198103.57682517378
2548,210568.20064763303
2549,182143.51325321072
2551,146563.1238571538
2552,183184.46827942334
2553,201581.17492195778
2554,229573.83914506313
2555,256893.47609191985
2556,196392.55003231662
2557,181539.05417973484
2558,241362.88269817244
2559,180048.36459751602
2560,249597.06228393773
2561,254607.19281227843
2562,245294.16059801928
2563,249528.3327776838
2564,263017.32770425256
2565,144007.67613327753
2566,197926.81578119285
2567,234833.53168369524
2568,174653.30720416666
2569,212636.2977358812
2570,247375.71513714135
2571,177717.35771464766
2572,177713.81525980288
2573,158009.29924447043
2574,150394.86565802284
2575,227059.79131883924
2576,282807.75426224247
2577,230112.97428803146
2578,176420.41568366595
2579,156908.8982498706
2580,313396.31195629755
2581,141293.02591589914
2582,177266.83081578425
2583,204144.37286306493
2584,212470.3924196486
2585,154601.19706206446
2586,169233.74773005286
2587,156897.8626838931
2588,147878.11268677103
2589,198087.07716805398
2590,198032.50245702497
2591,225682.32865832804
2592,140767.20854125373
2593,210903.90277609238
2594,178108.31412587612
2595,142203.3841134022
2596,157372.4390758787
2597,156896.16764759365
2598,202599.83197940007
2599,167542.54045065155
2600,134331.5069375585
2601,146621.37989771084
2602,228599.15592455489
2603,179337.41835212303
2604,226711.21794580022
2605,223742.61579892825
2606,160716.13829256897
2607,198103.57682517378
2608,167302.05882193727
2609,204115.4302856525
2610,231412.38368909512
2611,145223.81064461105
2612,149007.46044409295
2613,181539.05417973484
2614,193675.19576034712
2615,195301.34967446423
2616,211356.33651141552
2617,199299.92445041917
2618,160247.23679628232
2619,155263.74009303225
2620,196798.74699513556
2621,192381.447306064
2622,192198.62250965284
2623,206820.70317356396
2624,208958.0359055129
2625,180393.29342439008
2626,164520.18013956468
2627,150633.1946156941
2628,203549.72882700263
2629,235134.7635828203
2630,229320.79066444334
2631,327933.26860657695
2632,207394.62913441175
2633,159366.79367578495
2634,167713.0534714343
2635,172099.5899819728
2636,216207.94984495177
2637,214055.13447751306
2638,197965.60322211197
2639,210889.35252085223
2640,145223.81064461105
2641,180868.17120300894
2642,139854.45360726482
2643,228882.50676412828
2644,194409.25639146165
2645,233850.61297038072
2646,233850.61297038072
2647,230586.22767102276
2648,170756.9200327946
2649,211850.49397024198
2650,143467.66058499648
2651,202833.87534344624
2652,316707.0839106018
2653,193431.8770081835
2654,191246.32010366512
2655,167713.0534714343
2656,207394.62913441175
2657,220470.8324259028
2658,202232.7805733449
2659,223257.94623009206
2660,208745.19155996028
2661,173573.06632146935
2662,162765.33064709962
2663,211448.55093200007
2664,173646.42235529295
2665,178364.1700365998
2666,194181.84077486384
2667,197144.27419070475
2668,217701.9329656185
2669,209141.3546986714
2670,206624.15639901298
2671,217495.0454921628
2672,177701.54569305343
2673,157372.4390758787
2674,157883.34727997516
2675,180562.86667859135
2676,196956.92316337206
2677,250856.89235118448
2678,234331.02483949234
2679,197557.3212087982
2680,210490.6205078747
2681,216949.88682840634
2682,214244.45929035422
2683,224251.7627280302
2684,202599.83197940007
2685,197540.86704823386
2686,201481.48414736724
2687,192442.18996818908
2688,214955.4904853605
2689,178415.06428618936
2690,237176.9804641862
2691,192820.0872264625
2692,183722.4177077892
2693,154352.6391029352
2694,185723.60970762512
2695,184713.78731751532
2696,197062.16428193994
2697,190892.04976451694
2698,195242.2406381598
2699,147105.08450922763
2700,144514.6449568418
2701,176341.19386973977
2702,186117.70325678517
2703,223296.09799471794
2704,192144.50784031927
2705,178431.1198577343
2706,144859.44561280485
2707,141636.62271234373
2708,178431.1198577343
2709,227353.009997683
2710,195118.04640110568
2711,211991.48003525182
2712,219088.81334957774
2713,162779.18981169967
2714,192820.0872264625
2715,177695.79934000282
2716,187841.38745897522
2717,200475.25261599803
2718,162252.43873273063
2719,147839.27530565686
2720,163197.82334870484
2721,189542.06564082668
2722,207829.50268646603
2723,216235.51864008387
2724,189340.87183081012
2725,152876.60878865092
2726,144144.0891780994
2727,169066.13178031554
2728,160650.30674650348
2729,195233.57076231448
2730,185429.89974614952
2731,199074.92252787563
2732,153442.14418647968
2733,199074.92252787563
2734,173403.4510599992
